"FilePath","Keywords","FileName"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\11-承保前出险争议\判例\批量案例8.md","承保前出险 核保期间 合同成立 收取保费 举证责任","批量案例8"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\11-承保前出险争议\判例\批量案例9.md","承保前出险 核保期间 合同成立 收取保费 举证责任","批量案例9"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\12-第三方侵权代位求偿\判例\159-2020浙06民终4829号-保险金请求权转让-败诉.md","保险金请求权转让,受益权转让,人身保险,继承人,债权转让","159-2020浙06民终4829号-保险金请求权转让-败诉"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\12-第三方侵权代位求偿\判例\163-2019苏06民终1165号-保险金请求权转让第三人-败诉.md","保险金请求权转让,人身专属性,工伤赔偿,团体意外险,债权转让","163-2019苏06民终1165号-保险金请求权转让第三人-败诉"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\12-第三方侵权代位求偿\判例\2018-陕10民终42-保险金请求权转让-胜诉.md","保险金请求权转让, 团体意外险, 特种作业, 免责条款提示说明义务","2018-陕10民终42-保险金请求权转让-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\12-第三方侵权代位求偿\判例\2024-某法院-代位求偿-胜诉.md","第三方侵权 代位求偿 双重赔偿 损失补偿原则 人身保险","2024-某法院-代位求偿-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\12-第三方侵权代位求偿\判例\2024-湖南华容县法院-代位求偿-败诉.md","第三方侵权 代位求偿 免责协议 权利放弃 权利基础丧失","2024-湖南华容县法院-代位求偿-败诉"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\12-第三方侵权代位求偿\判例\李某第三方侵权案.md","第三方侵权 意外险 请求权竞合 司法解释二第19条 保险法第46条 双重赔偿","李某第三方侵权案"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\12-第三方侵权代位求偿\判例\李某第三方侵权获双倍赔偿案.md","高处作业 免责条款 加粗 提示义务 保险法第17条","李某第三方侵权获双倍赔偿案"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\12-第三方侵权代位求偿\判例\跌倒溺亡未告知高血压无因果关系案.md","跌倒溺亡 高血压 抑郁症 未如实告知 因果关系 意外险","跌倒溺亡未告知高血压无因果关系案"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\13-伤残评定争议\判例\2016-苏02民终4198-鉴定意见不具有唯一性-胜诉.md","鉴定意见，证据效力，唯一性，酒后驾车，血液乙醇，乙基葡萄糖醛酸苷，举证责任","2016-苏02民终4198-鉴定意见不具有唯一性-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\13-伤残评定争议\判例\2016-苏02民终4756-超鉴定期间不免责-胜诉.md","伤残鉴定期限, 180日鉴定期间, 责任免除, 鉴定结论效力","2016-苏02民终4756-超鉴定期间不免责-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\13-伤残评定争议\判例\2018-苏0903民初503-未按约定伤残评定-胜诉.md","意外伤害, 伤残评定, 工伤标准, 交通事故标准, 给付比例, 计算方式","2018-苏0903民初503-未按约定伤残评定-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\13-伤残评定争议\判例\2024-沪74民终1899号-伤残评定-胜诉.md","伤残评定 电子投保 勾选已阅读 提示义务 行业标准 免责条款","2024-沪74民终1899号-伤残评定-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\13-伤残评定争议\判例\2025-菏泽中院-伤残评定-胜诉.md","伤残评定 行业标准 国家标准 加粗标红 免责条款 电子投保","2025-菏泽中院-伤残评定-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\13-伤残评定争议\判例\2025-豫0928民初5441号-伤残评定-胜诉.md","伤残评定 格式条款 行业标准 国家标准 条款不产生效力","2025-豫0928民初5441号-伤残评定-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\13-伤残评定争议\判例\上海金融法院单方委托鉴定效力案.md","单方委托鉴定 鉴定效力 免责条款 电子投保 链接提示 伤残评定标准","上海金融法院单方委托鉴定效力案"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\13-伤残评定争议\判例\上海金融法院重新鉴定一次为限案.md","重新鉴定 一次为限 证据规则 十级伤残 鉴定效力","上海金融法院重新鉴定一次为限案"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\13-伤残评定争议\判例\临清市法院伤残评定标准适用案.md","伤残评定 人体损伤致残程度分级 人身保险伤残评定标准 标准冲突 重新鉴定","临清市法院伤残评定标准适用案"
"D:\Claude\wyt知识库\02-Areas\判例库\03-意外险\13-伤残评定争议\判例\旬阳市法院合同约定标准优先案.md","伤残评定 合同约定 意思自治 保险责任范围 商业保险 vs 工伤 九级伤残","旬阳市法院合同约定标准优先案"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\01-格式条款免责争议\判例\2014-沪二中民六商终38-代理人虚假宣传-胜诉.md","虚假宣传、重大误解、合同撤销、代理人误导、犹豫期、手续费扣除","2014-沪二中民六商终38-代理人虚假宣传-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\01-格式条款免责争议\判例\2014-盐商终0529-附加险免责争议-胜诉.md","主险、附加险、免责条款、提示说明义务、意外事故定义、猝死","2014-盐商终0529-附加险免责争议-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\01-格式条款免责争议\判例\2016-渝03民终2470-拖延理赔-胜诉.md","拖延理赔、核定期间、赔付利息损失、补充资料、团体人身险","2016-渝03民终2470-拖延理赔-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\01-格式条款免责争议\判例\2017-苏02民终5547-保单与条款抵触-胜诉.md","保单与条款抵触、生存保险金、保险单效力、合同变更、格式条款","2017-苏02民终5547-保单与条款抵触-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\01-格式条款免责争议\判例\2018-苏02民终2471-手写内容效力-胜诉.md","手写内容效力、格式条款变更、笔误抗辩、有利于被保险人解释、养老保险","2018-苏02民终2471-手写内容效力-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\01-格式条款免责争议\判例\2019-粤0983民初463-宣告死亡事实免责-胜诉.md","宣告死亡、事实免责情形、明确说明义务、保险期间、两全保险","2019-粤0983民初463-宣告死亡事实免责-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\01-格式条款免责争议\判例\2020-京01民终8583-保单记载内容冲突-胜诉.md","格式条款争议、保险单记载、笔误抗辩、有利于被保险人解释、缴费期限","2020-京01民终8583-保单记载内容冲突-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\01-格式条款免责争议\判例\2022-辽0105民初6212-格式条款免责争议-部分胜诉.md","寿险 意外险 电动车 机动车 酒后驾驶 无证驾驶 格式条款 不利解释原则","2022-辽0105民初6212-格式条款免责争议-部分胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\02-复效保单效力争议\判例\2017-京04民终104-复效期间半强制性-胜诉.md","复效保单、半强制性条款、二年期间、合同约定优先、投保人利益保护","2017-京04民终104-复效期间半强制性-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\02-复效保单效力争议\判例\2019-京0105民初30946-复效保单效力争议-败诉.md","复效保单、等待期、如实告知、保险合同复效、保险从业人员","2019-京0105民初30946-复效保单效力争议-败诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\02-复效保单效力争议\判例\2023-冀8601民初1171-复效保单效力争议-胜诉.md","复效 保单效力中止 司法解释三第8条 心理健康 高血压","2023-冀8601民初1171-复效保单效力争议-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\02-复效保单效力争议\判例\周某投保前疾病拒绝复效案.md","保单复效 拒绝复效 投保前疾病 司法解释三第8条 危险程度显著增加 中止期间","周某投保前疾病拒绝复效案"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\03-其他争议\判例\(2025)苏02民终4789号-限制民事行为能力人合同无效-维持原判.md","寿险, 增额终身寿险, 限制民事行为能力人, 合同无效, 痴呆, 阿尔兹海默病, 匿名案件","(2025)苏02民终4789号-限制民事行为能力人合同无效-维持原判"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\03-其他争议\判例\(2025)豫08民终2675号-除斥期间撤销权消灭-维持原判.md","寿险, 终身寿险, 两全保险, 销售误导, 撤销权, 除斥期间, 匿名案件","(2025)豫08民终2675号-除斥期间撤销权消灭-维持原判"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\03-其他争议\判例\2004-南中法民终13-其他争议-部分胜诉.md","代签名, 禁止反言, 未如实告知, 保险合同效力, 简易人身保险, 既往病史","2004-南中法民终13-其他争议-部分胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\03-其他争议\判例\2016-京7101民初20-合同条款变更-败诉.md","合同自治、条款变更、不利解释原则、情势变更、保单借款利率","2016-京7101民初20-合同条款变更-败诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\03-其他争议\判例\2017-皖04民终742-胎儿权益争议-胜诉.md","胎儿权益、遗腹子、被扶养人生活费、儿童最大利益原则、民事权利能力","2017-皖04民终742-胎儿权益争议-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\03-其他争议\判例\2025-冀0130民初1561-其他争议-调解.md","两全保险 交通事故 意外身故 调解","2025-冀0130民初1561-其他争议-调解"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\03-其他争议\判例\2025-苏02民终4789-其他争议-胜诉.md","阿尔兹海默症 限制民事行为能力 合同无效 保费返还 双录视频 痴呆","2025-苏02民终4789-其他争议-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\03-其他争议\判例\2025-豫08民终2675-其他争议-败诉.md","除斥期间 撤销权 销售误导 欺诈 保单撤销 行政监管","2025-豫08民终2675-其他争议-败诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\04-诉讼时效争议\判例\2021-长沙芙蓉区法院-诉讼时效争议-胜诉.md","诉讼时效 拖延理赔 拒赔通知 时效起算 保险公司懈怠","2021-长沙芙蓉区法院-诉讼时效争议-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\04-诉讼时效争议\判例\徐某车辆损失险诉讼时效起算案.md","诉讼时效 起算点 财产保险 车辆损失 损失额确定 口头拒赔","徐某车辆损失险诉讼时效起算案"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\05-受益人争议\判例\2020-京0101民初3773-受益人争议-败诉.md","受益人争议、夫妻离婚、身份关系变化、未指定受益人、遗产继承","2020-京0101民初3773-受益人争议-败诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\05-受益人争议\判例\2024-桂0325民初XXXX-遗嘱处置保险金无效-胜诉.md","受益人争议 遗嘱 遗产 保险法第42条 保险金不属于遗产 指定受益人","2024-桂0325民初XXXX-遗嘱处置保险金无效-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\05-受益人争议\判例\2024-渝两江法民初XXXX-离婚后受益人身份关系变化-调解.md","受益人争议 离婚 身份关系变化 保险法司法解释三第9条 未指定受益人","2024-渝两江法民初XXXX-离婚后受益人身份关系变化-调解"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\05-受益人争议\判例\2024-皖0403民初XXXX-受益人先于被保险人死亡-胜诉.md","受益人争议 受益人先于被保险人死亡 遗产继承 诚信原则 唯一继承人","2024-皖0403民初XXXX-受益人先于被保险人死亡-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\05-受益人争议\判例\全国首例法人寿险受益人案.md","法人受益人 遗嘱变更受益人 终身寿险 保险法第18条 慈善捐赠","全国首例法人寿险受益人案"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\05-受益人争议\判例\共同灾难多重受益人推定案.md","共同灾难 受益人 被保险人 同时死亡 推定死亡顺序 保险法第42条 遗产处理","共同灾难多重受益人推定案"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\05-受益人争议\判例\受益人丧失受益权后遗产处理案.md","丧失受益权 故意杀害 保险法第43条 遗产 继承人丧失继承权","受益人丧失受益权后遗产处理案"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\05-受益人争议\判例\张某指定前妻受益人姓名争议案.md","受益人 姓名 身份关系 离婚 受益人资格 司法解释三第9条","张某指定前妻受益人姓名争议案"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\06-既往症免责争议\判例\2025-新23民终2486-既往症免责争议-二审维持.md","既往症免责争议、借款人意外险、疾病身故保险、提示说明义务、保险金独立性、匿名案件","2025-新23民终2486-既往症免责争议-二审维持"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\07-未如实告知拒赔\判例\2015-四中民商终3-未如实告知拒赔-部分胜诉.md","未如实告知、重大过失、故意、业务员阻碍、通话录音、饮酒史","2015-四中民商终3-未如实告知拒赔-部分胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\07-未如实告知拒赔\判例\2015-沪一中民六商终605-未如实告知拒赔-胜诉.md","如实告知义务、保险公司核实义务、体检报告、甲状腺结节、重疾险","2015-沪一中民六商终605-未如实告知拒赔-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\04-寿险\07-未如实告知拒赔\判例\2025-北京金融法院-未如实告知拒赔-胜诉.md","询问告知主义 电子投保 寿险 精神分裂症 银行APP 可回溯证据 事后声明","2025-北京金融法院-未如实告知拒赔-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\07-责任保险\01-格式条款免责争议\判例\2018-鲁1082民终2642号-雇主责任险提示说明义务-胜诉.md","雇主责任险,免责条款,提示说明义务,赔付比例表,事故范围限制","2018-鲁1082民终2642号-雇主责任险提示说明义务-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\07-责任保险\01-格式条款免责争议\判例\2025-河南汤阴-格式条款免责争议-胜诉.md","格式条款 免责条款 安全生产责任险 未系安全带 非法转包 矛盾解释","2025-河南汤阴-格式条款免责争议-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\07-责任保险\01-格式条款免责争议\判例\2025-湖北黄石中院-格式条款免责争议-胜诉.md","格式条款 特别约定 提示说明义务 外卖骑手 责任保险 误工费","2025-湖北黄石中院-格式条款免责争议-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\07-责任保险\01-格式条款免责争议\判例\2025-湖南衡阳石鼓区-格式条款免责争议-胜诉.md","格式条款 免责条款 提示说明义务 雇主责任险 限额条款","2025-湖南衡阳石鼓区-格式条款免责争议-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\07-责任保险\02-受益人争议\判例\最高法民再18号-责任保险死亡赔偿金不属于遗产-胜诉.md","受益人争议 责任保险 死亡赔偿金 遗产 最高法再审 近亲属赔偿","最高法民再18号-责任保险死亡赔偿金不属于遗产-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\07-责任保险\03-雇主责任险争议\判例\2024-北京朝阳法院-保安京外工作猝死-承保风险未告知-胜诉.md","雇主责任险 承保风险 营业范围 猝死 保安 京外工作","2024-北京朝阳法院-保安京外工作猝死-承保风险未告知-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\07-责任保险\03-雇主责任险争议\判例\2024-北京朝阳法院-锅炉工猝死-工伤认定免责条款无效-胜诉.md","雇主责任险 工伤认定 免责条款 猝死 锅炉工","2024-北京朝阳法院-锅炉工猝死-工伤认定免责条款无效-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\07-责任保险\03-雇主责任险争议\判例\2024-恩施中院-雇主身份否认-禁反言-胜诉.md","雇主责任险 禁反言 雇主身份 护林员 责任保险","2024-恩施中院-雇主身份否认-禁反言-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\07-责任保险\03-雇主责任险争议\判例\2024-沪74民终1371号-超职业类别-施救行为免责-胜诉.md","雇主责任险 职业类别 施救行为 释义说明 投保单 回溯证据","2024-沪74民终1371号-超职业类别-施救行为免责-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\07-责任保险\03-雇主责任险争议\判例\2025-山东沂南法院-上班途中交通事故-雇主已实际赔偿-胜诉.md","雇主责任险 工伤认定 上班途中 交通事故 实际赔偿","2025-山东沂南法院-上班途中交通事故-雇主已实际赔偿-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\07-责任保险\03-雇主责任险争议\判例\2025-湖北某法院-超龄劳动者上班事故-雇主责任险争议-胜诉.md","雇主责任险 超龄劳动者 工伤认定 免责条款 用工关系 保险责任","2025-湖北某法院-超龄劳动者上班事故-雇主责任险争议-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\07-责任保险\03-雇主责任险争议\判例\2025-烟台中院-工伤认定非理赔前提-比例赔付无效-胜诉.md","雇主责任险 工伤认定 比例赔付 免责条款 外卖骑手","2025-烟台中院-工伤认定非理赔前提-比例赔付无效-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\07-责任保险\判例\157-2020京0119民初5830号-责任保险理赔不以损失实际发生为前提-胜诉.md","责任保险,损失实际发生,和解协议,赔偿责任,手术费用,公众责任险","157-2020京0119民初5830号-责任保险理赔不以损失实际发生为前提-胜诉"
"D:\Claude\wyt知识库\02-Areas\判例库\07-责任保险\判例\167-2019苏11民终558号-雇主先行赔付保险金请求权范围-部分胜诉.md","保险金请求权转让,雇主先行赔付,损失补偿原则,道德风险,转让范围,建设工程意外险","167-2019苏11民终558号-雇主先行赔付保险金请求权范围-部分胜诉"

